X,Y,OBJECTID,INTR_ID,GIS_XCOORD,GIS_YCOORD,COMPKEY,COMPTYPE,UNITID,SUBAREA,UNITDESC,ARTERIALCLASSCD,SIGNAL_MAINT_DIST,SIGNAL_TYPE,SHAPE_LNG,SHAPE_LAT
-122.288291674951,47.5966428673766,15042,47494,1281453.83558,221030.62415,615450,13,82059,E,S LANE N ST AND DEAD END 1,0, , ,-122.288291676302,47.5966428673592
-122.290346769148,47.6116778827499,15043,47525,1281050.69651,226523.48329,615993,13,82061,CNTRL,33RD AVE E AND E SPRING E ST,, ,NONE,-122.290346770499,47.6116778827325
-122.301612452388,47.7041993311929,15044,47526,1278916.26271,260318.80595,615985,13,82060,N,LAKE CITY WAY NE AND NE 104TH WAY,1, , ,-122.301612453742,47.7041993311754
-122.391345814942,47.6358964184273,15045,9985,1256321.85476,235843.73674,27719,13,27746,MGNL-QA,27TH AVE W AND W HOWE ST,0, ,NONE,-122.391345816294,47.6358964184087
-122.39035764877,47.6359356050616,15046,9986,1256565.72189,235853.09738,27720,13,27747,MGNL-QA,26TH AVE W AND W HOWE ST,0, ,NONE,-122.390357650122,47.635935605043
-122.38971289549,47.6360866091797,15047,9988,1256725.76439,235904.95197,27722,13,27749,MGNL-QA,MAGNOLIA WAY W AND THORNDYKE AVE W,2, ,NONE,-122.389712896842,47.6360866091612
-122.388859171892,47.6359188312194,15048,9990,1256934.96554,235839.50941,27724,13,27751,MGNL-QA,DARTMOUTH AVE W AND W HOWE ST,0, ,NONE,-122.388859173244,47.6359188312008
-122.388746354173,47.6353482044196,15049,10061,1256958.56772,235630.84484,27726,13,27754,MGNL-QA,AMHERST PL W AND DEAD END,0, ,NONE,-122.388746355525,47.6353482044011
-122.285875547761,47.5296828183038,15050,17778,1281588.88019,196599.03449,35355,13,80653,GRDWM,S ROSE ST AND DEAD END 3 ,0, ,NONE,-122.285875549111,47.5296828182865
-122.338344434652,47.6177518474587,15051,11414,1269257.09419,228966.45776,29509,13,39106,DWNTN,BLANCHARD ST AND WESTLAKE AVE,1, ,CITY,-122.338344436003,47.6177518474407
-122.30437352103,47.6664374219421,15052,7201,1277973.26982,246560.04011,26088,13,15856,NE,22ND AVE NE AND NE 52ND ST,3, ,NONE,-122.304373522383,47.6664374219245
-122.300147648631,47.5740393902262,15053,14248,1278371.97753,212842.69096,32405,13,58107,GRDWM,S HORTON ST AND DEAD END 4,0, ,NONE,-122.300147649981,47.5740393902087
-122.313856077428,47.5310008648807,15054,17625,1274686.82271,197211.44461,38507,13,72702,GRDWM,16TH AVE S BR AND 16TH AVE S ,1, ,NONE,-122.313856078777,47.531000864863
-122.314917696542,47.5273699969513,15055,17931,1274399.10969,195892.32396,35090,13,78127,GRDWM,14TH AVE S AND DALLAS AVE S,1, ,NONE,-122.314917697891,47.5273699969337
-122.2855361819,47.6668403348268,15056,47364,1282616.74118,246618.8323,592260,13,82013,NE,39TH N AVE NE AND NE 52ND PL,0, ,NONE,-122.285536183253,47.6668403348094
-122.256894814526,47.503042398014,15057,19683,1288567.54516,186749.42463,38276,13,306363,SE,S FOUNTAIN ST AND DEAD END E,0, ,NONE,-122.256894815875,47.503042397997
-122.413137182434,47.6541000652569,15058,8390,1251086.70749,242591.92292,26404,13,19504,MGNL-QA,43RD AVE W AND W EMERSON ST,2, ,NONE,-122.413137183786,47.6541000652381
-122.288091572039,47.5296859937674,15059,17770,1281041.53318,196610.53299,35327,13,80508,GRDWM,BEACON WR AVE S AND S ROSE ST,3, ,NONE,-122.288091573388,47.52968599375
-122.290795233767,47.5310068328834,15060,17689,1280382.83993,197104.88,35325,13,80506,GRDWM,S MONROE ST AND DEAD END 2,0, ,NONE,-122.290795235116,47.531006832866
-122.359631286509,47.6710441273122,15061,6677,1264393.61931,248505.21381,25299,13,12251,NW,NW 58TH ST AND DEAD END,0, ,NONE,-122.359631287862,47.6710441272939
-122.328973096974,47.5976033934903,15062,12656,1271425.09618,221573.33442,30534,13,44654,DWNTN,4TH AVE S AND XW WELLER,, ,CITY,-122.328973098325,47.5976033934724
-122.336594506597,47.7195689946503,15063,3023,1270414.02987,266090.35962,35771,13,219322,NW,N 125TH ST AND DEAD END,0, ,NONE,-122.336594507951,47.7195689946323
-122.371483916325,47.6560124608133,15064,8256,1261364.37623,243081.41028,26723,13,21517,MGNL-QA,W EWING ST AND DEAD END,0, ,NONE,-122.371483917678,47.656012460795
-122.298610309299,47.5691515961569,15065,14826,1278717.43884,211052.88948,32439,13,58155,GRDWM,MORSE AVE S AND S BRADFORD ST,0, ,NONE,-122.298610310649,47.5691515961394
-122.381087635989,47.6937593729835,15066,4579,1259274.91274,256894.86451,36988,13,230360,BLRD,19TH AVE NW AND DEAD END 1,0, ,NONE,-122.381087637343,47.693759372965
-122.298536635008,47.568381092218,15067,14896,1278730.27225,210771.5412,32461,13,58310,GRDWM,MORSE AVE S AND DEAD END 2,0, ,NONE,-122.298536636358,47.5683810922005
-122.299148470823,47.5695141451923,15068,14797,1278587.13017,211187.64052,32438,13,58154,GRDWM,CHEASTY BLVD S AND S BRADFORD ST,0, ,NONE,-122.299148472173,47.5695141451748
-122.381292480984,47.6939794780317,15069,4556,1259226.09047,256976.14982,36959,13,230326,BLRD,NW 89TH ST AND DEAD END,0, ,NONE,-122.381292482337,47.6939794780132
-122.287589263646,47.6016950360624,15070,12467,1281661.93414,222869.8742,35500,13,146507,CNTRL,LAKE WASHINGTON BLVD AND E YESLER WAY,0, ,NONE,-122.287589264997,47.6016950360451
-122.337335801836,47.5907320852805,15071,12998,1269313.20152,219107.60936,30385,13,43316,GRDWM,ALASKAN WAY S AND S ATLANTIC ST,2, ,CITY,-122.337335803187,47.5907320852625
-122.288587120833,47.6043275814147,15072,12296,1281433.95667,223834.61673,30339,13,42763,CNTRL,LAKE DELL AVE AND E ALDER ST,3, ,NONE,-122.288587122184,47.6043275813973
-122.381089005947,47.6939800887436,15073,47605,1259276.19453,256975.36486,624176,13,82066,BLRD,19TH AVE NW AND NW 89TH ST,0, , ,-122.381089007301,47.6939800887251
-122.303420858749,47.6664280807602,15074,7209,1278207.89843,246552.14814,623699,13,82065,NE,RAVENNA AVE NE AND NE 52ND ST ,0, , ,-122.303420860102,47.6664280807427
-122.336457995858,47.5882313794819,15075,13154,1269511.9516,218191.38165,31204,13,50106,GRDWM,COLORADO AVE S AND S MASSACHUSETTS ST,0, ,NONE,-122.336457997208,47.588231379464
-122.294081067507,47.6281528705415,15076,10708,1280243.8208,232549.36483,29212,13,37128,E,ARBORETUM DR E AND LAKE WASHINGTON BLVD E,3, ,NONE,-122.294081068859,47.628152870524
-122.354591424525,47.559399757535,15077,15514,1264830.12344,207764.59444,33051,13,63507,DLRD,15TH AVE SW AND DEAD END 2,0, ,NONE,-122.354591425875,47.5593997575168
-122.288327604076,47.6016208247283,15078,12466,1281479.30093,222846.25218,35522,13,146656,CNTRL,E YESLER WAY AND DEAD END 2,0, ,NONE,-122.288327605427,47.6016208247109
-122.351493855445,47.639161849739,15079,9707,1266168.71185,236838.2618,28108,13,29710,MGNL-QA,3RD AVE N AND DEAD END 4,0, ,NONE,-122.351493856797,47.6391618497209
-122.38340243858,47.6591783161827,15080,7892,1258450.90359,244294.90392,26438,13,20104,MGNL-QA,21ST AVE W AND W COMMODORE WAY,3, ,NONE,-122.383402439933,47.6591783161642
-122.336564829508,47.5903978301975,15081,12999,1269501.02859,218981.99138,30386,13,43317,GRDWM,COLORADO AVE S AND S ATLANTIC ST,2, ,NONE,-122.336564830859,47.5903978301795
-122.352829501301,47.6391117659416,15082,9749,1265839.13861,236826.4945,28109,13,29711,MGNL-QA,LYNN ST AND DEAD END,0, ,NONE,-122.352829502653,47.6391117659235
-122.371534529667,47.6526014900157,15083,8605,1261327.03748,241837.70308,626645,13,82068,MGNL-QA,11TH AVE W AND XW JESSE AVE W,0, , ,-122.371534531019,47.6526014899973
-122.307418628741,47.5611466246435,15084,47612,1276487.46943,208175.01582,626527,13,82067,GRDWM,S ALASKA ST AND DEAD END 3,0, , ,-122.307418630091,47.5611466246259
-122.41018109714,47.6684276412133,15085,47577,1251922.18659,247802.09362,619982,13,82064,MGNL-QA,42ND AVE W AND BAY TERRACE RD,0, , ,-122.410181098493,47.6684276411945
-122.32464808523,47.6420299187334,15086,9498,1272806.00863,237754.83812,28302,13,30517,LKUN,FRANKLIN AVE E AND E LOUISA ST,0, ,NONE,-122.324648086582,47.6420299187156
-122.376142758214,47.6376608641798,15087,9849,1260082.24209,236411.70705,27940,13,28714,MGNL-QA,15TH AVE W AND W ARMORY WAY,1, ,CITY,-122.376142759566,47.6376608641614
-122.338418813331,47.6181266997132,15088,47545,1269241.4275,229103.52349,617711,13,82063,DWNTN,WESTLAKE AVE AND 9TH AVE ,1, , ,-122.338418814683,47.6181266996952
-122.37031118067,47.62904604621,15089,10522,1261456.89943,233241.17987,28694,13,34523,MGNL-QA,VAN BUREN AVE W AND DEAD END,0, ,NONE,-122.370311182022,47.6290460461917
-122.371258268084,47.6528139967964,15090,8579,1261396.66206,241913.84209,626646,13,82069,MGNL-QA,JESSE AVE W AND XW JESSE AVE W,0, , ,-122.371258269436,47.6528139967781
-122.317230949017,47.5966866927492,15091,12696,1274315.21177,221182.93589,626663,13,82072,DWNTN,12TH AVE S AND XW S LANE ST,2, , ,-122.317230950368,47.5966866927315
-122.303478518385,47.5918902810049,15092,12945,1277674.32262,219368.57109,613146,13,82051,CNTRL,MTS JUDKINS CONNCTR TRL AND S JUDKINS ST,3, , ,-122.303478519736,47.5918902809874
-122.37080775553,47.6531605386063,15093,8557,1261510.20113,242038.00491,626647,13,82070,MGNL-QA,W EMERSON ST AND XW JESSE AVE W,0, , ,-122.370807756882,47.653160538588
-122.292438763998,47.5644362462404,15094,15164,1280208.07398,209304.25857,32479,13,58341,SE,RENTON AVE S AND S GENESEE ST,0, ,NONE,-122.292438765349,47.564436246223
-122.398260675597,47.5611989762172,15095,47651,1254063.34256,208636.93678,629470,13,82074,SW,51ST PL SW AND SW ALASKA ST,0, , ,-122.398260676947,47.5611989761985
-122.356197836232,47.6304345285961,15096,10474,1264946.27416,233678.37149,28569,13,34127,MGNL-QA,COMSTOCK ST AND DEAD END 1,0, ,NONE,-122.356197837584,47.6304345285779
-122.397192496652,47.5611912034125,15097,15279,1254326.96349,208628.74126,32005,13,54851,SW,SW ALASKA ST AND DEAD END,0, ,NONE,-122.397192498002,47.5611912033939
-122.373397979043,47.635953984785,15098,10009,1260746.33783,235775.66794,27952,13,28726,MGNL-QA,W HOWE ST AND DEAD END 2,0, ,NONE,-122.373397980395,47.6359539847666
-122.371038731337,47.6311842472218,15099,10414,1261293.12062,234024.54954,28707,13,34655,MGNL-QA,W LEE ST AND DEAD END 2,0, ,NONE,-122.371038732688,47.6311842472034
-122.33432651237,47.5352935188762,15100,17343,1269661.2373,198874.9129,34097,13,70304,GRDWM,1ST AV S BR NB AND SR509 NB,1, ,NONE,-122.334326513719,47.5352935188583
-122.33288241265,47.5992028870074,15101,12566,1270472.11269,222175.43209,30505,13,44538,DWNTN,OCCIDENTAL AVE S AND S JACKSON ST,1, ,CITY,-122.332882414001,47.5992028869895
-122.376225343333,47.5855536971154,15102,13361,1259680.84554,217409.05327,31026,13,48144,SW,36TH AVE SW AND DEAD END 1,0, ,NONE,-122.376225344683,47.585553697097
-122.340210433526,47.5264216569294,15103,17980,1268144.69195,195667.79174,34971,13,77255,DLRD,SW CLOVERDALE ST AND DEAD END 1 ,0, ,NONE,-122.340210434876,47.5264216569114
-122.371693552117,47.6323125128053,15104,10290,1261139.92138,234439.24599,28678,13,34504,MGNL-QA,11TH AVE W AND W GALER ST,0, ,NONE,-122.371693553469,47.6323125127869
-122.373871013408,47.6359538280098,15105,47650,1260629.73546,235777.945,629465,13,82073,MGNL-QA,13TH AVE W AND W HOWE ST,0, , ,-122.37387101476,47.6359538279914
-122.371689309724,47.6320979425124,15106,10346,1261139.40298,234360.97316,28682,13,34510,MGNL-QA,11TH AVE W AND DEAD END 1,0, ,NONE,-122.371689311076,47.6320979424941
-122.332880030728,47.5998835105779,15107,47625,1270477.53765,222423.6413,629790,13,82075,DWNTN,OCCIDENTAL AVE S AND DEAD END 2,0, , ,-122.332880032079,47.59988351056
-122.377687644285,47.632391690615,15108,10286,1259662.87901,234497.72074,28541,13,33251,MGNL-QA,PIER 91 ACCESS RD AND W GALER ST FLYOVER,0, ,NONE,-122.377687645637,47.6323916905965
-122.341672943995,47.5704852575743,15109,14634,1268098.43256,211744.63873,574638,13,991,GRDWM,DUWAMISH AVE S AND DEAD END,0, , ,-122.341672945346,47.5704852575563
-122.357082663624,47.6169703256127,15110,11472,1264630.90641,228772.37814,35492,13,139103,DWNTN,BAY ST AND DEAD END 1,0, ,NONE,-122.357082664976,47.6169703255945
-122.378853302399,47.6332548755924,15111,10230,1259381.85252,234818.28676,287054,13,27457,MGNL-QA,ELLIOTT BAY TRL AND PIER 91 ACCESS RD,0, ,NONE,-122.37885330375,47.6332548755739
-122.397196310333,47.583065973355,15112,13466,1254488.15792,216606.26287,30905,13,47302,SW,51ST AVE SW AND SW COLLEGE ST,0, ,NONE,-122.397196311683,47.5830659733363
-122.37730136705,47.6406345229613,15113,9549,1259818.41975,237501.90506,27601,13,27252,MGNL-QA,W WHEELER ST AND DEAD END 4,0, ,NONE,-122.377301368402,47.6406345229429
-122.397648561535,47.5831024009668,15114,13461,1254376.83728,216621.81576,30906,13,47303,SW,52ND AVE SW AND SW COLLEGE ST,0, ,NONE,-122.397648562885,47.5831024009482
-122.36152949672,47.6203544740913,15115,11204,1263558.88766,230028.30058,28671,13,34454,MGNL-QA,W THOMAS ST AND DEAD END,0, ,NONE,-122.361529498071,47.620354474073
-122.360493722883,47.5410615349926,15116,16887,1263240.35038,201105.63341,33947,13,69116,DLRD,CROFT PL SW AND DEAD END,0, ,NONE,-122.360493724232,47.5410615349743
-122.316847226509,47.5354876401754,15117,17331,1273979.56556,198861.9881,34202,13,71312,GRDWM,12TH AVE S AND S WEBSTER ST,0, ,NONE,-122.316847227859,47.5354876401577
-122.378552086769,47.6392259182068,15118,9659,1259499.83453,236994.38621,27604,13,27301,MGNL-QA,W ARMORY WAY AND DEAD END,0, ,NONE,-122.378552088121,47.6392259181883
-122.329319151793,47.6261421398588,15119,47757,1271542.08101,231982.96887,640524,13,82081,LKUN,I5 SB MERCER ST OFF RP AND I5 EXP SB MERCER OFF RP,5, , ,-122.329319153145,47.6261421398409
-122.328112398222,47.6577078166763,15120,47767,1272063.23141,243489.0851,641625,13,82083,LKUN,N 42ND ST AND NE 42ND ST,0, , ,-122.328112399574,47.6577078166585
-122.275733983381,47.5212887478688,15121,18351,1284036.51507,193490.58745,35310,13,80358,SE,SPEAR PL S AND DEAD END 2,0, ,NONE,-122.27573398473,47.5212887478515
-122.407982623986,47.6650232733789,15122,7202,1252438.35062,246549.46597,25091,13,10452,MGNL-QA,W LAWTON ST AND DEAD END 2,0, ,NONE,-122.407982625338,47.6650232733601
-122.336358878564,47.6473606867925,15123,9055,1269957.62648,239755.10807,26917,13,22451,LKUN,WALLINGFORD AVE N AND DEAD END,0, ,NONE,-122.336358879916,47.6473606867745
-122.40781356805,47.6650955902854,15124,7203,1252480.53814,246574.9868,25090,13,10451,MGNL-QA,W LAWTON ST AND DEAD END 1,0, ,NONE,-122.407813569403,47.6650955902666
-122.338577264833,47.6469016934277,15125,9069,1269407.64338,239598.40203,26912,13,22359,LKUN,N NORTHLAKE PL AND N NORTHLAKE W WAY,2, ,NONE,-122.338577266185,47.6469016934097
-122.340282077371,47.6977926754463,15126,4298,1269350.97816,258166.36224,37378,13,232453,NW,N 95TH ST AND DEAD END,0, ,NONE,-122.340282078724,47.6977926754283
-122.318629309998,47.6304876798093,15127,10504,1274208.20492,233516.71991,28949,13,36109,E,E HIGHLAND DR AND DEAD END 2,0, ,NONE,-122.31862931135,47.6304876797916
-122.305964165667,47.5482991452351,15128,16406,1276756.83935,203482.68928,33387,13,65748,GRDWM,21ST AVE S AND DEAD END,0, ,NONE,-122.305964167017,47.5482991452175
-122.334505985114,47.5318850529246,15129,17474,1269592.66091,197632.72537,38505,13,71852,GRDWM,KENYON ON RP AND SR509 NB,1, ,NONE,-122.334505986463,47.5318850529067
-122.352273970458,47.5611896387673,15130,15324,1265415.09566,208406.05153,32230,13,56851,DLRD,SW ALASKA ST AND DEAD END W,0, ,NONE,-122.352273971808,47.5611896387492
-122.404858319382,47.6753197922775,15131,6135,1253284.73392,250288.76594,25020,13,10108,BLRD,NW 65TH ST AND DEAD END,0, ,NONE,-122.404858320735,47.6753197922588
-122.40536221379,47.5766951289696,15132,13904,1252425.79683,214323.9444,30955,13,47363,SW,57TH AVE SW AND SW WINTHROP ST,0, ,NONE,-122.405362215141,47.5766951289509
-122.320034995892,47.6164207434287,15133,47815,1273762.54725,228393.2392,648072,13,82087,E,NAGLE PL AND E OLIVE ST,0, , ,-122.320034997244,47.616420743411
-122.334981029077,47.5378816909459,15134,17297,1269518.00811,199821.96147,34118,13,70467,DLRD,1ST AV S BR SB AND SR509 SB,1, ,NONE,-122.334981030426,47.537881690928
-122.289397592918,47.5310050386243,15135,22556,1280728.04281,197097.68998,641620,13,82082,GRDWM,34TH AVE S AND S MONROE ST,0, , ,-122.289397594267,47.5310050386069
-122.334287968658,47.6246937768512,15136,10943,1270306.74015,231478.61335,28760,13,35301,LKUN,FAIRVIEW AVE N AND MERCER ST,1, ,CITY,-122.33428797001,47.6246937768333
-122.29540487755,47.7189888640045,15137,3082,1280546.91238,265683.46106,36644,13,227210,N,31ST AVE NE AND LAKE CITY WAY NE,1, ,NONE,-122.295404878904,47.7189888639871
-122.334218776377,47.5320411818623,15138,17587,1269664.70955,197688.28096,34274,13,71733,GRDWM,OCCIDENTAL AVE S AND S KENYON ST,3, ,NONE,-122.334218777726,47.5320411818444
-122.405341743292,47.5774442779517,15139,47803,1252436.43005,214597.04763,645916,13,82085,SW,57TH AVE SW AND DEAD END 1,0, , ,-122.405341744642,47.5774442779329
-122.334692967356,47.5375213241401,15140,17295,1269586.5845,199689.14899,34103,13,70451,GRDWM,HOLDEN ST ON RP AND SR509 NB,1, ,NONE,-122.334692968705,47.5375213241222
-122.351289551635,47.5612464228773,15141,15329,1265658.50955,208421.96487,32229,13,56711,GRDWM-DLRD,SW ALASKA ST AND DEAD END E,0, ,NONE,-122.351289552985,47.5612464228591
-122.40535820685,47.5771033325415,15142,13861,1252429.8271,214472.7917,30954,13,47362,SW,57TH AVE SW AND SW ADMIRAL WAY,2, ,NONE,-122.405358208201,47.5771033325228
-122.405388951483,47.5758331035295,15143,13958,1252412.77597,214009.7083,30957,13,47365,SW,57TH AVE SW AND SW HANFORD ST,0, ,NONE,-122.405388952834,47.5758331035108
-122.351517991405,47.5611557814077,15144,15328,1265601.46673,208390.02087,286955,13,56853,GRDWM-DLRD,DUWAMISH RIVER TRL AND SW ALASKA ST,0, ,NONE,-122.351517992755,47.5611557813896
-122.315174837603,47.5945218767148,15145,47251,1274807.22066,220383.65839,583335,13,982,GRDWM,MOUNTAINS TO SOUND TRL AND MTS GOLF CONNCT TRL,0, , ,-122.315174838954,47.5945218766971
-122.291491086003,47.5715882004053,15146,47799,1280491.42656,211908.13825,661333,13,82091,SE,S SPOKANE ST AND DEAD END,0, , ,-122.291491087353,47.5715882003879
-122.402623288302,47.657678475735,15147,8021,1253704.02698,243843.91941,26350,13,19143,MGNL-QA,W ELMORE ST AND DEAD END 4,0, ,NONE,-122.402623289655,47.6576784757163
-122.318051550548,47.6103999711556,15148,11907,1274209.28082,226188.036,661351,13,82093,CNTRL,E MARION ST AND DEAD END,0, , ,-122.3180515519,47.6103999711379
-122.284768887152,47.5261120384341,15149,18033,1281837.66701,195291.61286,35347,13,80533,GRDWM,38TH AVE S AND S CLOVERDALE ST,3, ,NONE,-122.284768888501,47.5261120384168
-122.398626757769,47.5812598583929,15150,13595,1254121.80304,215954.76834,30920,13,47320,SW,SW WAITE ST AND DEAD END,0, ,NONE,-122.398626759119,47.5812598583742
-122.341891767831,47.5706258207091,15151,47246,1268045.43006,211796.96008,574637,13,992,GRDWM,DUWAMISH AVE S BR AND E MARG-DUWAMISH BR RP,2, ,NONE,-122.341891769182,47.5706258206911
-122.261647138112,47.6862229723276,15152,5315,1288633.15796,253577.58559,661378,13,82095,NE,NOAA DR AND DEAD END,0, , ,-122.261647139466,47.6862229723105
-122.321400619978,47.5777386347731,15153,13911,1273152.97765,214292.50293,31308,13,51327,GRDWM,AIRPORT WAY S AND S FOREST ST,1, ,NONE,-122.321400621329,47.5777386347554
-122.347601312928,47.6209080251427,15154,11157,1266997.14693,230162.28189,28931,13,35720,MGNL-QA,5TH AVE N AND BROAD ST,1, ,CITY,-122.347601314279,47.6209080251246
-122.342318871081,47.6280086081809,15155,47936,1268350.4165,232726.24291,664101,13,82102,MGNL-QA,DEXTER AVE N AND WARD ST,2, , ,-122.342318872433,47.6280086081629
-122.305430220308,47.5569131256693,15156,47243,1276948.77977,206621.66951,603090,13,82024,GRDWM-DLRD,CHIEF SEALTH TRL AND COLUMBIA DR S,0, , ,-122.305430221657,47.5569131256517
-122.383313807692,47.546281515566,15157,47871,1257643.37578,203121.99309,652859,13,82088,SW,40TH AVE S AND FAUNTLEROY WAY SW,1, , ,-122.383313809042,47.5462815155475
-122.285914170148,47.5254498085791,15158,47918,1281550.19769,195055.43616,661671,13,82098,GRDWM,37TH AVE S AND DEAD END 1,0, , ,-122.285914171497,47.5254498085618
-122.265620190126,47.5361419205824,15159,17357,1286635.9145,198860.8935,34657,13,74726,SE,BOWLYN PL S AND DEAD END,0, ,NONE,-122.265620191476,47.5361419205653
-122.39028927229,47.6927646160855,15160,4602,1257001.93444,256577.79327,37058,13,230746,BLRD,26TH AVE NW AND DEAD END 2,0, ,NONE,-122.390289273644,47.6927646160669
-122.28075920453,47.5159378180729,15161,18731,1282758.34982,191562.41318,38136,13,305103,GRDWM,42ND AVE S AND DEAD END 4,0, ,NONE,-122.280759205879,47.5159378180556
